productivity,io_density,entry_rate,found_prob,seed,firms_500,emp_rate_500,com_vac_500,com_rent_500,pop_500,firms_1000,emp_rate_1000,com_vac_1000,com_rent_1000,pop_1000,feasible
9.0,0.8,4.0,0.02,12,236,0.3407032498668087,0.598314606741573,3.294261231995134,3754,444,0.3065891472868217,0.4918032786885246,2.836094666734473,5160,true
4.0,0.2,1.0,0.005,42,76,0.3897978825794033,0.7029467680608364,2.1440388001835173,2078,33,0.36312323612417685,0.7554043234587671,1.387293970962503,1063,false
5.5,0.2,1.0,0.005,42,80,0.35677352637021714,0.6997578692493946,2.2569140674072266,1934,42,0.4352720450281426,0.7257212515237709,1.4519671870071025,1066,false
7.0,0.2,1.0,0.005,42,67,0.3822857142857143,0.7280832095096582,2.1730852917227987,1750,36,0.407514450867052,0.7267441860465116,1.3465067039361376,1038,false
9.0,0.2,1.0,0.005,42,67,0.3702551337896702,0.7488537952114112,2.1093128766624814,1607,36,0.4165844027640671,0.7547413793103448,1.3464459935826654,1013,false
4.0,0.4,1.0,0.005,42,76,0.3897978825794033,0.7029467680608364,2.1440388001835173,2078,33,0.36312323612417685,0.7554043234587671,1.387293970962503,1063,false
5.5,0.4,1.0,0.005,42,80,0.35677352637021714,0.6997578692493946,2.2569140674072266,1934,42,0.4352720450281426,0.7257212515237709,1.4519671870071025,1066,false
7.0,0.4,1.0,0.005,42,67,0.3822857142857143,0.7280832095096582,2.1730852917227987,1750,36,0.407514450867052,0.7267441860465116,1.3465067039361376,1038,false
9.0,0.4,1.0,0.005,42,67,0.3702551337896702,0.7488537952114112,2.1093128766624814,1607,36,0.4165844027640671,0.7547413793103448,1.3464459935826654,1013,false
4.0,0.6,1.0,0.005,42,89,0.3045429052159282,0.7818889970788705,1.7132800620655713,1783,52,0.29653882132834425,0.831839521980367,1.4166350672302912,1069,true
5.5,0.6,1.0,0.005,42,59,0.2826834862385321,0.8079504388229221,1.9971478993842104,1744,35,0.24055829228243022,0.8489110707803993,1.2816344370787678,1218,false
7.0,0.6,1.0,0.005,42,64,0.2838054516301443,0.8177496038034865,2.245928102742452,1871,37,0.29047250193648333,0.8283720930232558,1.649675686537309,1291,false
9.0,0.6,1.0,0.005,42,55,0.25,0.8443726440495423,1.8528209883130473,1808,54,0.3547925608011445,0.8129062209842154,1.682513095057238,1398,true
4.0,0.8,1.0,0.005,42,96,0.2726326742976067,0.7637637637637638,2.2633144352046894,1922,40,0.1885880077369439,0.8590869183494293,1.2973345940254495,1034,false
5.5,0.8,1.0,0.005,42,61,0.25964149918522544,0.810204081632653,1.8743960070292172,1841,47,0.2706299911268855,0.8379357175192395,1.4945545596682621,1127,false
7.0,0.8,1.0,0.005,42,60,0.2831499710480602,0.8246170100369783,2.3409468244087765,1727,52,0.2613065326633166,0.8321902149062643,1.6906366437700624,1393,true
9.0,0.8,1.0,0.005,42,64,0.3146341463414634,0.8287560581583199,1.9918033163635451,1640,45,0.3044712562100781,0.8360888049126122,1.90474960735386,1409,false
4.0,0.2,2.0,0.005,42,91,0.3657331136738056,0.656736938588451,2.319651320970248,2428,38,0.3532258064516129,0.7166160849772383,1.4217254651703057,1240,false
5.5,0.2,2.0,0.005,42,98,0.39643652561247217,0.6608736496007516,2.5058898066472057,2245,42,0.3815592203898051,0.695117262591311,1.4634767132601905,1334,false
7.0,0.2,2.0,0.005,42,83,0.3784286378428638,0.6862934362934363,2.3531272964137235,2151,45,0.3981623277182236,0.6858617950754567,1.5309540369220787,1306,false
9.0,0.2,2.0,0.005,42,74,0.3526211671612265,0.7157676348547718,2.613491328419776,2022,40,0.36378600823045265,0.7110016420361248,1.476311575846583,1215,false
4.0,0.4,2.0,0.005,42,91,0.3657331136738056,0.656736938588451,2.319651320970248,2428,38,0.3532258064516129,0.7166160849772383,1.4217254651703057,1240,false
5.5,0.4,2.0,0.005,42,98,0.39643652561247217,0.6608736496007516,2.5058898066472057,2245,42,0.3815592203898051,0.695117262591311,1.4634767132601905,1334,false
7.0,0.4,2.0,0.005,42,83,0.3784286378428638,0.6862934362934363,2.3531272964137235,2151,45,0.3981623277182236,0.6858617950754567,1.5309540369220787,1306,false
9.0,0.4,2.0,0.005,42,74,0.3526211671612265,0.7157676348547718,2.613491328419776,2022,40,0.36378600823045265,0.7110016420361248,1.476311575846583,1215,false
4.0,0.6,2.0,0.005,42,129,0.30710431654676257,0.6959810874704492,2.0458511730985176,2224,74,0.2496617050067659,0.7792792792792793,1.5922246474582074,1478,true
5.5,0.6,2.0,0.005,42,92,0.2689655172413793,0.7533432392273403,2.214614253834681,2320,68,0.2689855072463768,0.7748845023099538,1.77280539980108,1725,true
7.0,0.6,2.0,0.005,42,87,0.2699362041467305,0.7444730077120822,2.565394534009728,2508,61,0.2789153292750415,0.7681034482758621,2.0626470615477555,1807,true
9.0,0.6,2.0,0.005,42,67,0.27764480612733367,0.7922288181327577,2.5431173357112855,2089,64,0.25359911406423036,0.7754010695187166,2.168072783273694,1806,true
4.0,0.8,2.0,0.005,42,114,0.28577981651376144,0.735021919142718,2.057615406266923,2180,73,0.24664879356568364,0.7828073089700996,1.5481344081993875,1492,true
5.5,0.8,2.0,0.005,42,67,0.2564450474898236,0.7820121951219512,2.026716077729623,2211,67,0.253903990746096,0.7942982456140351,1.8922068216894292,1729,true
7.0,0.8,2.0,0.005,42,85,0.29518916394208317,0.7769110764430577,2.345241045115381,2141,59,0.24087591240875914,0.7827225130890052,1.7477637790573666,1918,true
9.0,0.8,2.0,0.005,42,61,0.2754641244355243,0.8131147540983606,2.210955573011413,1993,62,0.25985563575791226,0.8170332241459991,1.8713918400359268,1801,true
4.0,0.2,4.0,0.005,42,107,0.3686454575270581,0.5607158074137196,2.745205391595418,3049,86,0.4137308039747064,0.5576066199872692,1.8037224650299395,2214,true
5.5,0.2,4.0,0.005,42,107,0.3762486126526082,0.604630049931911,2.775194611505964,2703,75,0.41477572559366754,0.5990338164251208,1.8153881387307873,1895,true
7.0,0.2,4.0,0.005,42,80,0.3139904610492846,0.6307034220532319,2.7795417924439594,2516,59,0.37659456461453134,0.5942287139294621,1.853882105342439,1803,true
9.0,0.2,4.0,0.005,42,77,0.3032506415739949,0.6856861780619774,2.7334626129109734,2338,51,0.3205282112845138,0.6705928543384374,1.891791994632003,1666,true
4.0,0.4,4.0,0.005,42,107,0.3686454575270581,0.5607158074137196,2.745205391595418,3049,86,0.4137308039747064,0.5576066199872692,1.8037224650299395,2214,true
5.5,0.4,4.0,0.005,42,107,0.3762486126526082,0.604630049931911,2.775194611505964,2703,75,0.41477572559366754,0.5990338164251208,1.8153881387307873,1895,true
7.0,0.4,4.0,0.005,42,80,0.3139904610492846,0.6307034220532319,2.7795417924439594,2516,59,0.37659456461453134,0.5942287139294621,1.853882105342439,1803,true
9.0,0.4,4.0,0.005,42,77,0.3032506415739949,0.6856861780619774,2.7334626129109734,2338,51,0.3205282112845138,0.6705928543384374,1.891791994632003,1666,true
4.0,0.6,4.0,0.005,42,143,0.2811906269791007,0.621826280623608,2.359942032810136,3158,100,0.21438142027690935,0.7176602924634421,1.5502135901875391,2239,true
5.5,0.6,4.0,0.005,42,130,0.2911392405063291,0.673420164013507,2.453940235344133,3002,91,0.22127486804709703,0.7360223642172524,1.9158068592275073,2463,true
7.0,0.6,4.0,0.005,42,101,0.26466836734693877,0.707305034550839,2.618887221421182,3136,92,0.25824379399777697,0.6984842277755019,2.403487577121677,2699,true
9.0,0.6,4.0,0.005,42,105,0.2743979721166033,0.7251160391954615,3.115340551844781,3156,102,0.257985257985258,0.7228400342172797,2.30589519814813,2849,true
4.0,0.8,4.0,0.005,42,165,0.29319706164164805,0.6191599811231713,2.474600460867083,3131,98,0.2411633109619687,0.7177142857142857,1.6216341384642106,2235,true
5.5,0.8,4.0,0.005,42,118,0.27284901238701037,0.6959492435334309,2.5509588703507173,2987,90,0.26575550493545935,0.7161468614291354,1.9682763594681787,2634,true
7.0,0.8,4.0,0.005,42,121,0.28763693270735524,0.696285140562249,2.690356988153994,3195,101,0.23712737127371275,0.714987714987715,1.904780985889078,2952,true
9.0,0.8,4.0,0.005,42,94,0.28034251675353683,0.7553995680345572,2.6086848298543606,2686,108,0.29003740224413466,0.716514954486346,2.483895968221789,2941,true
4.0,0.2,1.0,0.01,42,119,0.3919501677048395,0.6459459459459459,2.381794820623213,2087,57,0.407871198568873,0.7081000373273609,1.5480714741457802,1118,true
5.5,0.2,1.0,0.01,42,116,0.40582433067167684,0.6323662737987308,2.530092778617877,2129,61,0.4218289085545723,0.6531418312387792,1.5768896201547125,1356,true
7.0,0.2,1.0,0.01,42,91,0.3484555984555985,0.6920917173607861,2.3533991372081844,2072,52,0.3732517482517482,0.7161016949152542,1.6563940136930722,1144,true
9.0,0.2,1.0,0.01,42,102,0.34260614934114203,0.7133695115934879,2.4323350296105,2049,54,0.39337641357027464,0.7004735595895817,1.5054454268512445,1238,true
4.0,0.4,1.0,0.01,42,119,0.3919501677048395,0.6459459459459459,2.381794820623213,2087,57,0.407871198568873,0.7081000373273609,1.5480714741457802,1118,true
5.5,0.4,1.0,0.01,42,116,0.40582433067167684,0.6323662737987308,2.530092778617877,2129,61,0.4218289085545723,0.6531418312387792,1.5768896201547125,1356,true
7.0,0.4,1.0,0.01,42,91,0.3484555984555985,0.6920917173607861,2.3533991372081844,2072,52,0.3732517482517482,0.7161016949152542,1.6563940136930722,1144,true
9.0,0.4,1.0,0.01,42,102,0.34260614934114203,0.7133695115934879,2.4323350296105,2049,54,0.39337641357027464,0.7004735595895817,1.5054454268512445,1238,true
4.0,0.6,1.0,0.01,42,130,0.2788598574821853,0.7348377997179125,2.031246090629934,2105,80,0.2941605839416058,0.7800729040097205,1.580596404042974,1370,true
5.5,0.6,1.0,0.01,42,123,0.3077634011090573,0.7497546614327772,2.0045348640694627,2164,83,0.29929351316634556,0.7743026204564666,1.6903547254943607,1557,true
7.0,0.6,1.0,0.01,42,112,0.3198936641559592,0.759167492566898,2.2248006688217252,2257,106,0.30721649484536084,0.7534246575342466,1.8325339681073947,1940,true
9.0,0.6,1.0,0.01,42,128,0.3481710004407228,0.7472361809045226,2.5420777503802223,2269,108,0.2966666666666667,0.7283744254074384,2.0096223163097293,2100,true
4.0,0.8,1.0,0.01,42,173,0.2965419232591189,0.7098445595854922,2.1914314964205244,2111,111,0.316817864619679,0.7694174757281553,1.4812096827906271,1433,true
5.5,0.8,1.0,0.01,42,154,0.284,0.7496318114874816,1.9210291069435286,2250,97,0.3039906103286385,0.7651639344262295,1.7488110023695094,1704,true
7.0,0.8,1.0,0.01,42,126,0.3156161806208843,0.768056968463886,2.3452285751411277,2126,109,0.2928205128205128,0.7655583972719523,1.8179103396475387,1950,true
9.0,0.8,1.0,0.01,42,91,0.28651685393258425,0.7991543340380549,2.1666987332509224,1958,67,0.27000610873549175,0.8036509349955476,1.844369985972814,1637,true
4.0,0.2,2.0,0.01,42,144,0.3946896304269824,0.5569514237855946,2.757494965853701,2787,81,0.41039236479321317,0.5794887780548629,1.7557814163641734,1886,true
5.5,0.2,2.0,0.01,42,146,0.3813084112149533,0.5967314487632509,2.799813664650332,2675,88,0.4168502202643172,0.5794088989931796,1.759732088316789,1816,true
7.0,0.2,2.0,0.01,42,97,0.34444444444444444,0.6625230202578268,2.4914907847740677,2250,82,0.400381922342457,0.6530986431976531,1.799374050196991,1571,true
9.0,0.2,2.0,0.01,42,135,0.3273880301228696,0.6472553699284009,2.9393579107562084,2523,79,0.35741687979539644,0.6489051094890511,1.8761454783188265,1564,true
4.0,0.4,2.0,0.01,42,144,0.3946896304269824,0.5569514237855946,2.757494965853701,2787,81,0.41039236479321317,0.5794887780548629,1.7557814163641734,1886,true
5.5,0.4,2.0,0.01,42,146,0.3813084112149533,0.5967314487632509,2.799813664650332,2675,88,0.4168502202643172,0.5794088989931796,1.759732088316789,1816,true
7.0,0.4,2.0,0.01,42,97,0.34444444444444444,0.6625230202578268,2.4914907847740677,2250,82,0.400381922342457,0.6530986431976531,1.799374050196991,1571,true
9.0,0.4,2.0,0.01,42,135,0.3273880301228696,0.6472553699284009,2.9393579107562084,2523,79,0.35741687979539644,0.6489051094890511,1.8761454783188265,1564,true
4.0,0.6,2.0,0.01,42,214,0.3018937987374675,0.6259808195292066,2.243839250311534,2693,122,0.24457384859714135,0.700218818380744,1.5642259546247825,1889,true
5.5,0.6,2.0,0.01,42,169,0.2946859903381642,0.6740947075208914,2.158294334562594,2691,125,0.27239320165365183,0.7230649552703229,1.6650745155415287,2177,true
7.0,0.6,2.0,0.01,42,164,0.322753209700428,0.6906965416463712,2.4110236736262145,2804,137,0.2835995325282431,0.6932318782539046,2.2031859476749815,2567,true
9.0,0.6,2.0,0.01,42,138,0.30423759507424847,0.7332332332332332,2.508855780122254,2761,150,0.28530050687907316,0.6886984904120768,2.202950419879545,2762,true
4.0,0.8,2.0,0.01,42,208,0.3024193548387097,0.6518218623481782,2.24363813664713,2728,148,0.2530922930542341,0.7061224489795919,1.7566120375913261,2102,true
5.5,0.8,2.0,0.01,42,165,0.29404808829325974,0.7018304431599229,2.402914177734837,2537,129,0.27436347673397715,0.7300884955752213,1.6566096383533238,2278,true
7.0,0.8,2.0,0.01,42,130,0.25699440447641886,0.7448665297741273,2.492873605805492,2502,123,0.2710084033613445,0.7286724927174365,1.973760636802572,2380,true
9.0,0.8,2.0,0.01,42,143,0.29900459418070446,0.7381198347107438,2.5598435129561685,2612,136,0.2972292191435768,0.7057587221521647,2.0116512638996706,2779,true
4.0,0.2,4.0,0.01,42,170,0.38893715609614826,0.5077173030056864,2.9426820245402676,3453,111,0.4020242914979757,0.5191477109127556,2.1103216392985966,2470,true
5.5,0.2,4.0,0.01,42,154,0.35592731468128064,0.5166944908180301,3.2282043443978,3467,116,0.40061752219220376,0.5014611338398597,2.133253785857118,2591,true
7.0,0.2,4.0,0.01,42,143,0.3579404466501241,0.5591026747195859,2.968145868240504,3224,96,0.37381489841986454,0.5772891368559239,1.9049965290372213,2215,true
9.0,0.2,4.0,0.01,42,116,0.3249669749009247,0.6042731072921504,2.9793100597987516,3028,107,0.39470365699873894,0.5261301699262584,2.124042451080263,2379,true
4.0,0.4,4.0,0.01,42,170,0.38893715609614826,0.5077173030056864,2.9426820245402676,3453,111,0.4020242914979757,0.5191477109127556,2.1103216392985966,2470,true
5.5,0.4,4.0,0.01,42,154,0.35592731468128064,0.5166944908180301,3.2282043443978,3467,116,0.40061752219220376,0.5014611338398597,2.133253785857118,2591,true
7.0,0.4,4.0,0.01,42,143,0.3579404466501241,0.5591026747195859,2.968145868240504,3224,96,0.37381489841986454,0.5772891368559239,1.9049965290372213,2215,true
9.0,0.4,4.0,0.01,42,116,0.3249669749009247,0.6042731072921504,2.9793100597987516,3028,107,0.39470365699873894,0.5261301699262584,2.124042451080263,2379,true
4.0,0.6,4.0,0.01,42,258,0.2811164910281971,0.5741507870753936,2.277420562246718,3511,205,0.26684022128213475,0.585,1.8726860575978705,3073,true
5.5,0.6,4.0,0.01,42,227,0.31077981651376146,0.5889542779538253,2.569340794738789,3488,234,0.25308641975308643,0.5762132604237867,2.182082056573857,3726,true
7.0,0.6,4.0,0.01,42,173,0.28423349699945444,0.6323392357875116,2.9226103463835993,3666,228,0.2830379746835443,0.5543205449982073,2.991957535500948,3950,true
9.0,0.6,4.0,0.01,42,193,0.31955617198335645,0.6549878345498783,3.058344374601668,3605,243,0.27216290042215047,0.600896860986547,2.4612406990669644,4027,true
4.0,0.8,4.0,0.01,42,260,0.28696388261851014,0.5615577889447236,2.7187376569657675,3544,301,0.27947727947727946,0.5586026771139406,1.884658692554847,3367,true
5.5,0.8,4.0,0.01,42,200,0.2974463145676146,0.6226158038147139,2.462356262099447,3446,223,0.27192008879023305,0.6035587188612099,2.2062460886883932,3604,true
7.0,0.8,4.0,0.01,42,173,0.28595648488273523,0.6584557081951682,2.6965496714247776,3539,216,0.27026348808030115,0.595038307187158,2.4871876498220407,3985,true
9.0,0.8,4.0,0.01,42,134,0.2681137266890859,0.6993927125506073,2.7426937737181047,3271,193,0.2752434648898001,0.6271653543307086,2.520072087114354,3902,true
4.0,0.2,1.0,0.02,42,135,0.3854033290653009,0.6447140381282496,2.494773044445088,2343,64,0.37190684133915575,0.6802960874162848,1.6498181458625927,1374,true
5.5,0.2,1.0,0.02,42,128,0.39421813403416556,0.6505446623093681,2.371439809170226,2283,68,0.40877914951989025,0.6460481099656358,1.6774575847732893,1458,true
7.0,0.2,1.0,0.02,42,132,0.3799298860648554,0.6585701191567369,2.5346436424938186,2282,64,0.3955431754874652,0.6613946800862689,1.6972526109027888,1436,true
9.0,0.2,1.0,0.02,42,112,0.34641407307171856,0.6983682983682984,2.275123815874653,2217,72,0.3906354515050167,0.6756042296072508,1.6400147214716454,1495,true
4.0,0.4,1.0,0.02,42,135,0.3854033290653009,0.6447140381282496,2.494773044445088,2343,64,0.37190684133915575,0.6802960874162848,1.6498181458625927,1374,true
5.5,0.4,1.0,0.02,42,128,0.39421813403416556,0.6505446623093681,2.371439809170226,2283,68,0.40877914951989025,0.6460481099656358,1.6774575847732893,1458,true
7.0,0.4,1.0,0.02,42,132,0.3799298860648554,0.6585701191567369,2.5346436424938186,2282,64,0.3955431754874652,0.6613946800862689,1.6972526109027888,1436,true
9.0,0.4,1.0,0.02,42,112,0.34641407307171856,0.6983682983682984,2.275123815874653,2217,72,0.3906354515050167,0.6756042296072508,1.6400147214716454,1495,true
4.0,0.6,1.0,0.02,42,205,0.3013118916631401,0.6838397181858212,2.194627970248111,2363,170,0.3007146783947224,0.6945668135095447,1.772067430638462,1819,true
5.5,0.6,1.0,0.02,42,167,0.3243697478991597,0.7142857142857143,2.1778650945545643,2380,140,0.31043388429752067,0.70234375,1.853594285964073,1936,true
7.0,0.6,1.0,0.02,42,168,0.33360790774299837,0.7112048757618378,2.28031377631942,2428,166,0.29969012837538733,0.6919781931464174,1.8914679458669803,2259,true
9.0,0.6,1.0,0.02,42,145,0.3117744610281924,0.7417120237506185,2.4697665045371617,2412,139,0.30066722268557133,0.6998003992015968,1.9049308841189492,2398,true
4.0,0.8,1.0,0.02,42,229,0.29168443496801705,0.6666666666666666,2.2651852751179824,2345,150,0.2540834845735027,0.7362101313320826,1.5664489632662946,1653,true
5.5,0.8,1.0,0.02,42,176,0.28994845360824745,0.7076707202993452,2.0668451223466144,2328,163,0.2893258426966292,0.6932084309133489,1.9039952966946316,2136,true
7.0,0.8,1.0,0.02,42,159,0.3096179183135705,0.7361722956436613,2.208711575178336,2277,180,0.3063021316033364,0.7158023683135973,2.1089565555862753,2158,true
9.0,0.8,1.0,0.02,42,164,0.31941544885177453,0.7445843828715365,2.281013828373062,2395,163,0.2875536480686695,0.7259829752736117,1.6189023116948322,2563,true
4.0,0.2,2.0,0.02,42,176,0.4090909090909091,0.5404742436631235,2.979643956811117,2816,105,0.41331346249379036,0.552163604030824,1.8950981888865073,2013,true
5.5,0.2,2.0,0.02,42,164,0.3693661971830986,0.5865589111016589,2.804909204893095,2840,89,0.3945696129404968,0.6082027342447482,1.816975615611342,1731,true
7.0,0.2,2.0,0.02,42,154,0.3476868327402135,0.612145390070922,2.588469589267177,2810,99,0.38956246705324193,0.5736961451247166,1.9795893314062278,1897,true
9.0,0.2,2.0,0.02,42,140,0.32802075611564124,0.6371519853947969,2.619603337887432,2698,79,0.3457667258732978,0.6489051094890511,1.8121029332456025,1689,true
4.0,0.4,2.0,0.02,42,176,0.4090909090909091,0.5404742436631235,2.979643956811117,2816,105,0.41331346249379036,0.552163604030824,1.8950981888865073,2013,true
5.5,0.4,2.0,0.02,42,164,0.3693661971830986,0.5865589111016589,2.804909204893095,2840,89,0.3945696129404968,0.6082027342447482,1.816975615611342,1731,true
7.0,0.4,2.0,0.02,42,154,0.3476868327402135,0.612145390070922,2.588469589267177,2810,99,0.38956246705324193,0.5736961451247166,1.9795893314062278,1897,true
9.0,0.4,2.0,0.02,42,140,0.32802075611564124,0.6371519853947969,2.619603337887432,2698,79,0.3457667258732978,0.6489051094890511,1.8121029332456025,1689,true
4.0,0.6,2.0,0.02,42,241,0.31185475258098966,0.6389008158007728,2.3728483654198347,2809,217,0.27697684578418524,0.6688649774383895,1.7687902767358055,2289,true
5.5,0.6,2.0,0.02,42,216,0.32464861158724717,0.6493970522554712,2.4214857432418944,2917,244,0.2758260869565217,0.6143513609049134,2.0613685778752227,2875,true
7.0,0.6,2.0,0.02,42,222,0.3380710659898477,0.6599450045829515,2.4182252337505745,2955,227,0.2716436637390213,0.6272530641672674,2.279991834471381,3188,true
9.0,0.6,2.0,0.02,42,186,0.32142857142857145,0.6842105263157895,2.6600554379697576,2940,244,0.3047533092659446,0.6208206686930091,2.6082804766444307,3324,true
4.0,0.8,2.0,0.02,42,267,0.3081850533807829,0.6165736367539717,2.325010912820309,2810,261,0.2972111553784861,0.6275933609958506,1.8365032126374325,2510,true
5.5,0.8,2.0,0.02,42,250,0.2994486560992419,0.6518218623481782,2.2584101309675275,2902,248,0.28940123881624225,0.6357735304724126,2.157952016408412,2906,true
7.0,0.8,2.0,0.02,42,187,0.3242582897033159,0.6912751677852349,2.5957157001838835,2865,232,0.28999034438364985,0.638142747505756,2.2394046022679768,3107,true
9.0,0.8,2.0,0.02,42,183,0.31204188481675393,0.6971624266144814,2.6270362247497907,2865,239,0.29571384520505706,0.6321223709369025,2.614759144139078,3243,true
4.0,0.2,4.0,0.02,42,227,0.38800934336880355,0.4429992348890589,3.1561661430920593,3853,173,0.4097818902842036,0.4413493483260925,2.2808276222271804,3026,true
5.5,0.2,4.0,0.02,42,232,0.40151106314085266,0.4797458300238284,3.2497664557619044,3706,158,0.3963623884694578,0.4662891046386192,2.2309575313838077,2914,true
7.0,0.2,4.0,0.02,42,191,0.32312223858615613,0.551150895140665,3.242488391202047,3395,120,0.36775218427323275,0.5005931198102017,2.3348219787296047,2518,true
9.0,0.2,4.0,0.02,42,208,0.3326601269474899,0.5573991031390134,3.082250240790231,3466,134,0.3741120757695343,0.5276822020644354,2.2094947981915913,2534,true
4.0,0.4,4.0,0.02,42,227,0.38800934336880355,0.4429992348890589,3.1561661430920593,3853,173,0.4097818902842036,0.4413493483260925,2.2808276222271804,3026,true
5.5,0.4,4.0,0.02,42,232,0.40151106314085266,0.4797458300238284,3.2497664557619044,3706,158,0.3963623884694578,0.4662891046386192,2.2309575313838077,2914,true
7.0,0.4,4.0,0.02,42,191,0.32312223858615613,0.551150895140665,3.242488391202047,3395,120,0.36775218427323275,0.5005931198102017,2.3348219787296047,2518,true
9.0,0.4,4.0,0.02,42,208,0.3326601269474899,0.5573991031390134,3.082250240790231,3466,134,0.3741120757695343,0.5276822020644354,2.2094947981915913,2534,true
4.0,0.6,4.0,0.02,42,326,0.28602092836061177,0.5348368908578333,2.499726386521931,3727,405,0.2780861749933915,0.5063559322033898,2.2136895454048218,3783,true
5.5,0.6,4.0,0.02,42,311,0.31835106382978723,0.5580539656582175,2.468265513161169,3760,402,0.27859168241965976,0.47815384615384615,2.5779872508238837,4232,true
7.0,0.6,4.0,0.02,42,303,0.3215308513407967,0.5612959719789843,2.8510273559902624,3841,410,0.2851345578812473,0.5073954983922829,2.3905987242846085,4682,true
9.0,0.6,4.0,0.02,42,224,0.33445421624418004,0.6083720930232558,3.0555337341209863,3866,382,0.29879032258064514,0.49784268171257884,2.9523600190041783,4960,true
4.0,0.8,4.0,0.02,42,387,0.3089992036103,0.4918032786885246,2.8867398471392334,3767,436,0.27574509328810276,0.5002948113207547,2.3370636711005,4127,true
5.5,0.8,4.0,0.02,42,300,0.2919153553988063,0.569620253164557,2.405129748036004,3686,390,0.28187751004016065,0.5274547803617571,2.3461450719064483,3984,true
7.0,0.8,4.0,0.02,42,294,0.30849947534102834,0.5713028169014085,2.8316310643724383,3812,414,0.2925155925155925,0.49033892936331963,2.860312330465099,4810,true
